id,type,title,director,cast,country,date_added,release_year,rating,duration_int,duration_type,listed_in,description,score
hs281,Movie,I Spit on Your Grave,,,,2021-09-01,2010,R,106,min,Horror,"this remake of the 1978 cult classic of the same name tells the tale of a woman who is brutally raped and assaulted by four men, survives, and takes the law into her own hands by seeking revenge against her attackers.",28
hs282,Movie,I Spit On Your Grave 2,,,,2021-09-01,2013,R,106,min,Horror,"from the director of the critically acclaimed 2010 remake, this shocking new installment follows a brutalized model who survives to exact her revenge. starring jemma dallender and joe absolom.",60
hs283,Movie,I Spit on Your Grave 3,,,,2021-09-01,2015,G,92,min,Horror,"the savage revenge series resumes with even more depravity! a young woman seeks ruthless, sadistic vengeance against the abusers and rapists of her fellow crisis support group members.",51
hs284,Movie,Internal Affairs,,,,2021-09-01,1990,R,115,min,"Action, Adventure, Crime",a new lapd internal affairs investigator sets his sights on a suave but corrupt cop who's been involved in police brutality and bribery. but the cop has his own way of striking back at the detective starting with his family.,72
hs285,Movie,Kiss The Girls,,,United States,2021-09-01,1997,R,116,min,"Black Stories, Crime, Drama",a dc based detective with a degree in psychology hunts down a serial killer who is on the loose.,93
hs286,Movie,McLintock! (Producer's Cut),,,,2021-09-01,1963,TV-PG,127,min,"Action, Adventure, Comedy",a cattle baron tries to tame his wife amid a feud with settlers and trouble with native americans.,79
hs287,Movie,Miss You Already,,,,2021-09-01,2015,PG-13,113,min,"Drama, Romance","friends since childhood jess and milly can't remember a time they didn't share everything - secrets, clothes, even boyfriends, their differences are the glue that binds them together.",52
hs288,Movie,Mommy,,,,2021-09-01,2014,R,139,min,"Drama, International","""a film of suffocating power and surprising warmth"" (time) about a widow who is overwhelmed with raising her adhd son, until she meets a neighbor who gives her renewed hope.",94
hs289,Movie,Much Ado About Nothing,,,,2021-09-01,2013,PG-13,109,min,"Comedy, Drama, Romance","joss whedon's sexy and contemporary spin on shakespeare's classic comedy about the story of sparring lovers beatrice and benedick offers a sensual, tragic and occasionally absurd view of the intricate game that is love.",1
hs290,Movie,New Year's Eve,,,,2021-09-01,2011,PG-13,118,min,"Comedy, Drama, Romance",the stories of a group of disparate characters intertwine on new year's eve in new york city in this romantic drama.,52
hs291,Movie,Phase IV,,,"United Kingdom, United States",2021-09-01,1974,PG,83,min,"Horror, Science Fiction, Thriller",ecological suspense tale about a strange biological imbalance creating super intelligent ants which attack a scientific installation in the arizona desert.,65
hs292,Movie,Priest,,,,2021-09-01,2011,PG-13,87,min,"Action, Adventure, Horror",a vampire western about a warrior priest who disobeys church law by teaming with a young sheriff and a priestess to track down a band of renegade vampires who have kidnapped his niece. an adaptation of the action-horror tokyopop comic book.,73
hs293,Movie,PRO14 Rugby,,,,2021-09-01,2017,G,,,Sports,"rugby union competition involving professional sides from ireland, italy, scotland, south africa and wales.",54
hs294,Movie,Road to Perdition,,,,2021-09-01,2002,R,117,min,"Crime, Drama",tom hanks stars as a mob hit man in 1930s illinois who takes his son on the run after his wife and youngest boy are slain by his vile boss.,31
hs295,Movie,Shaun the Sheep Movie,,,,2021-09-01,2015,PG,79,min,"Adventure, Comedy, Family",shaun gets more than he bargained for when a day off leads to an adventure in the big city. now it's up to shaun to safely return his farmer and flock to the green grass of home.,1
hs296,Movie,Slumdog Millionaire,,,,2021-09-01,2008,R,121,min,"Drama, International, Romance",love and life in a mumbai slum inspire an indian youth's amazing run on a popular tv game show in this 2008 best picture oscar(r) winner.,15
hs297,Movie,Solace,,,,2021-09-01,2015,R,102,min,"Drama, Horror, Mystery","unable to solve a series of homicides, the fbi enlists a retired consultant with psychic powers. is he a match for the extraordinary powers of the vicious murderer on a mission?",84
hs298,Movie,Stephen King's It,,,,2021-09-01,1990,G,192,min,"Drama, Horror, Mystery","in 1960, seven preteen outcasts fight an evil demon that poses as a child-killing clown. thirty years later, they reunite to stop the demon once and for all when it returns to their hometown.",74
hs299,Movie,Sucker Punch,,,,2021-09-01,2011,PG-13,110,min,"Action, Adventure, Science Fiction",a young woman creates a fantastic alternate world to help her escape the mental institute where she's trapped in this action-fantasy.,79
hs300,Movie,Tears of the Sun,,,,2021-09-01,2003,R,121,min,"Action, Drama, Thriller","bruce willis stars as a hard-bitten navy s.e.a.l, who is sent into the heart of africa and finds himself in conflict when he has to choose between following orders or the dictates of his conscience.",31
hs301,TV Show,That One Word: Feyenoord,,,,2021-09-01,2021,G,1,Season,Sports,"legendary dutch football club feyenoord showcases how its players, managers, and fans deal with the 2020-2021 season and the pandemic's impact.",20
hs302,Movie,The Apparition,,,,2021-09-01,2012,PG-13,83,min,Horror,a supernatural experiment leads to terrifying circumstances for a young couple in this hair-raising ghost story.,27
hs303,Movie,The Glass House,,,,2021-09-01,2001,PG-13,106,min,"Drama, Horror, Thriller","orphaned when their parents are killed in an automobile accident, ruby (16) and rhett (11) are placed under the guardianship of longtime friends named gary & erin glass.",65
hs304,Movie,The Interview,,,United States,2021-09-01,2014,TV-MA,113,min,Comedy,"dave skylark and producer aaron rapoport run the celebrity tabloid show ""skylark tonight."" when they land an interview with a surprise fan, north korean dictator kim jong-un, they are recruited by the cia.",92
hs305,Movie,The Last Castle,,,,2021-09-01,2001,TV-14,131,min,"Action, Adventure, Drama","his service to his country made him a hero. one mistake made him a prisoner. for general eugene irwin (robert redford), it's just a matter of serving out his sentence - until he makes the shocking discovery that his fellow inmates are being murdered.",72
hs306,Movie,The Manchurian Candidate,,,,2021-09-01,2004,R,130,min,"Drama, Mystery, Science Fiction","denzel washington, meryl streep and liev schreiber star in this remake about gulf war vets who are part of a mind-control experiment.",69
hs307,Movie,The Mexican,,,"United States, Mexico",2021-09-01,2001,R,123,min,"Action, Adventure, Comedy","a clumsy criminal is put in a position where he not only has to save his own skin, but that of his girlfriend in this comedy with strong undercurrents of romance.",59
hs308,Movie,The Possession,,,,2021-09-01,2012,PG-13,92,min,"Horror, Thriller","a young girl buys an antique box at a yard sale, unaware that inside the collectible lives a malicious ancient spirit. the girl's father teams with his ex-wife to find a way to end the curse upon their child.",16
hs309,Movie,The Tenant,,,"France, United States",2021-09-01,1976,R,125,min,"Drama, Horror","a lonely young man rents a flat that was formerly occupied by a girl who committed suicide. gradually he begins to assume her identity, dressing in her clothes, and eventually throwing himself out of the same window from which she jumped to her death.",95
hs310,Movie,The Wedding Plan,,,,2021-09-01,2016,PG,110,min,"Comedy, Drama, Romance","michal, blindsided by her fiancé's decision to call off their wedding with only a month's notice, is unwilling to return to single life. she decides to put her trust in fate and continue with her wedding plans, believing mr. right will appear.",74
hs311,Movie,The X-Files: Fight the Future,,,United States,2021-09-01,1998,PG-13,122,min,"Horror, Science Fiction, Thriller",fbi agents mulder and scully probe events that may prove the existence of aliens on earth. based on the tv series.,99
hs312,Movie,Vantage Point,,,,2021-09-01,2008,PG-13,90,min,"Action, Adventure, Drama","the president of the us is speaking outdoors in spain when bombs explode and he is shot - a tv director, a secret service agent, a tourist with a camcorder, and more replay the event to uncover the truth!",92
hs313,Movie,Volcano,,,,2021-09-01,1997,R,104,min,"Action, Adventure, Drama",the city of los angeles is threatened by a river of lava that erupts from the la brea tarpits in this molten-hot disaster epic.,91
hs314,Movie,"Final Hours, America’s Longest War",,,,2021-08-31,2021,G,,,Documentaries,"this special dives into the chaotic events of recent weeks, from the u.s. moving personnel out of its embassy to the desperate afghans who clung to planes in hopes of fleeing the country, this program examines the shocking events that shook the world.",34
hs315,TV Show,Only Murders in the Building,,,,2021-08-31,2021,G,1,Season,"Comedy, Mystery","from the minds of steve martin, dan fogelman & john hoffman comes a comedic murder-mystery series for the ages. only murders in the building follows three strangers (steve martin, martin short, and selena gomez) who share an obsession with true crime and suddenly find themselves wrapped up in one. when a grisly death occurs inside their exclusive upper west side apartment building, the trio suspects murder and employs their precise knowledge of true crime to investigate the truth. as they record a podcast of their own to document the case, the three unravel the complex secrets of the building which stretch back years. perhaps even more explosive are the lies they tell one another. soon, the endangered trio comes to realize a killer might be living amongst them as they race to decipher the mounting clues before it’s too late.",62
