id,type,title,director,cast,country,date_added,release_year,rating,duration_int,duration_type,listed_in,description,score
ds174,Movie,"Miraculous World: Shanghai, The Legend of Ladydragon",Thomas Astruc,"Cristina 'Vee"" Valenzuela, Bryce Papenbrook, Keith Silverstein, Carrie Keranen, Todd Haberkorn, Max Mittelman",,2021-07-09,2021,TV-Y7-FV,54,min,"Animation, Fantasy",marinette heads to shanghai to meet adrien.,2
ds175,Movie,Orca vs. Great White,Sigmund Spath Jr.,"Kina Scollay, Ingrid Visser, Ray Robertson",,2021-07-09,2021,TV-14,44,min,"Animals & Nature, Documentary",researchers investigate if orcas are hunting great whites in new zealand.,21
ds176,Movie,Rogue Shark?,Mark Woodward,Mocean Melvin,,2021-07-09,2021,TV-14,44,min,"Animals & Nature, Documentary","a vacation hot spot is rocked by a series of shark attacks, chaos reigns.",58
ds177,Movie,Shark Beach with Chris Hemsworth,Sally Aitken,Chris Hemsworth,United States,2021-07-09,2021,TV-PG,44,min,"Animals & Nature, Documentary",chris hemsworth investigates how we can live harmoniously with sharks.,67
ds178,Movie,Shark Gangs,"Jacob Cobi Benattia, Pete Berg, James Buchanan",,,2021-07-09,2021,TV-14,44,min,"Animals & Nature, Documentary",scientists investigate why some sharks roam the oceans in gangs.,85
ds179,Movie,The Croc That Ate Jaws,Mark Woodward,Dan Nachtrab,,2021-07-09,2021,TV-14,44,min,"Animals & Nature, Documentary",what happens when two of the deadliest predators go head to head?,21
ds180,TV Show,When Sharks Attack,,Eric Meyers,United States,2021-07-09,2013,TV-14,7,Season,Reality,national geographic investigates shark attacks.,13
ds181,TV Show,Breaking Bobby Bones,,Bobby Bones,United States,2021-07-07,2021,TV-14,1,Season,"Action-Adventure, Docuseries, Reality",bobby bones travels to meet local heroes who challenge him to conquer their trades.,86
ds182,TV Show,Mickey Mouse Mixed-Up Adventures,,"Bret Iwan, Russi Taylor, Bill Farmer, Daniel Ross, Tress MacNeile",United States,2021-07-07,2019,TV-Y,1,Season,"Animation, Kids, Sports",hot dog! get mixed-up with mickey and all of his pals!,53
ds183,TV Show,Monsters at Work,,"Billy Crystal, John Goodman, Ben Feldman, Mindy Kaling, Henry Winkler, Lucas Neff",United States,2021-07-07,2021,TV-G,1,Season,"Animation, Comedy, Family","""monsters at work"" tells the story of tylor tuskmon and his dream to become a jokester.",86
